Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_Fast,EMA_Slow,MACD,Signal
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,,,226.3699951171875,226.3699951171875,0.0,0.0
227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,,,226.54691960261417,226.4551809805411,0.09173862207308048,0.018347724414616098
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,,,226.73816170777087,226.55405596614048,0.18410574163038973,0.051499327857770824
230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,,,227.7015214450369,227.03153330198194,0.669988143054951,0.17519709089720686
229.52000427246094,229.64999389648438,223.74000549316406,226.2100067138672,63285000,0.0,0.0,228.1779998779297,,227.47205764024153,226.9706794806401,0.5013781596014439,0.2404333046380543
225.88999938964844,227.3699951171875,223.02000427246094,226.77999877929688,32880600,0.0,0.0,228.26000061035157,,227.36558704625006,226.9565549842443,0.4090320620057639,0.27415305611159624
225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,0.0,0.0,227.88999938964844,,227.1047272189724,226.86125447940734,0.2434727395650782,0.26801699280229263
227.89999389648438,228.0,224.1300048828125,226.8000030517578,37245100,0.0,0.0,227.69200134277344,,227.05784657786248,226.8567173366185,0.20112924124399,0.25463944249063214
224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,0.0,0.0,225.43000183105468,,226.23202440302305,226.4739977147509,-0.24197331172786107,0.15531689164693352
224.3000030517578,225.97999572753906,223.25,225.77000427246094,31855700,0.0,0.0,225.34200134277344,,226.16094438293658,226.42185005235905,-0.2609056694224705,0.07207237943305271
225.22999572753906,229.75,224.8300018310547,229.5399932861328,33591100,0.0,0.0,225.8940002441406,,226.68079806035138,226.65282362523118,0.027974435120199814,0.06325279057048214
227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,0.0,0.0,226.56799926757813,,227.04375117201005,226.82965100752017,0.2141001644898779,0.0934222653543613
229.3000030517578,229.41000366210938,227.33999633789062,227.5500030517578,31759200,0.0,0.0,226.71799926757814,,227.12163607658664,226.88301041820444,0.23862565838220462,0.12246294395992996
228.6999969482422,231.72999572753906,228.60000610351562,231.3000030517578,39882100,0.0,0.0,228.63999938964844,,227.76446176507454,227.2101950577269,0.5542667073476366,0.2088236966374713
233.61000061035156,237.49000549316406,232.3699951171875,233.85000610351562,64751400,0.0,0.0,230.25599975585936,59.97867513907164,228.70069935560394,227.7020329129705,0.9986664426334357,0.3667922458366642
231.60000610351562,232.1199951171875,229.83999633789062,231.77999877929688,34082200,0.0,0.0,230.7040008544922,55.54687093322249,229.1744377284798,228.0041044586243,1.1703332698554902,0.5275004506404295
233.42999267578125,233.85000610351562,230.52000427246094,232.14999389648438,32993800,0.0,0.0,231.3260009765625,55.662340699169874,229.6322156004805,228.31120737994726,1.3210082205332299,0.6862020046189896
236.17999267578125,236.17999267578125,234.00999450683594,235.0,46431500,0.0,0.0,232.81600036621094,52.767018370509234,230.45802858502196,228.80667349995116,1.6513550850708043,0.8792326207093526
234.4499969482422,236.85000610351562,234.4499969482422,236.47999572753906,36254500,0.0,0.0,233.85199890136718,66.65584412370563,231.38448506848613,229.37506773903175,2.0094173294543793,1.105269562458358
233.88999938964844,236.22000122070312,232.60000610351562,235.86000061035156,38846600,0.0,0.0,234.25399780273438,64.70208044369095,232.07302592108084,229.8554331369073,2.217592784173547,1.327734206801396
234.0800018310547,235.13999938964844,227.75999450683594,230.75999450683594,52287000,0.0,0.0,234.04999694824218,57.29853319563809,231.8710210881201,229.92243768282793,1.948583405292169,1.4519040464995507
229.97999572753906,230.82000732421875,228.41000366210938,230.57000732421875,31109500,0.0,0.0,233.73399963378907,55.55556554920209,231.67086512444297,229.97040580441245,1.700459320030518,1.5016151012057444
229.74000549316406,233.1999969482422,229.57000732421875,231.5800018310547,23525946,0.0,0.0,233.05,66.57728612226379,231.6568861562294,230.08963513971926,1.5672510165101414,1.5147422842666238
