Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_Fast,EMA_Slow,MACD,Signal
224.110590003871,224.22046343714268,216.7690968426558,218.1075439453125,62501000,0.0,0.0,,,218.1075439453125,218.1075439453125,0.0,0.0
218.89661861998934,225.3391734979224,217.45829631147987,219.60580444335938,105568600,0.0,0.0,,,218.3380455603966,218.21852620442706,0.119519355969544,0.0239038711939088
198.85982239251607,213.25316621507156,195.7733984925247,209.02806091308594,119548600,0.0,0.0,,,216.90574023004112,217.53775099766108,-0.6320107676199598,-0.10727905656886491
205.06264094927153,209.7472209414639,200.8375358240923,206.9904022216797,69660500,0.0,0.0,,,215.38030361337013,216.75646590314395,-1.3761622897738164,-0.36105570320985525
206.66078565300305,213.3929986622491,206.15138077832643,209.57742309570312,63516400,0.0,0.0,212.66184692382814,,214.48755276449828,216.22468495444463,-1.737132189946351,-0.6362710005571544
212.86361928255258,213.95235545083946,208.5885687073719,213.06338500976562,47161100,0.0,0.0,211.65301513671875,,214.26845003300093,215.9905145881721,-1.7220645551711584,-0.8534297114799552
211.85479245119006,216.5293744807485,211.72493786998632,215.99000549316406,42201600,0.0,0.0,210.9298553466797,,214.53330471917985,215.99047687743075,-1.4571721582508985,-0.974178200834144
216.07000732421875,219.50999450683594,215.60000610351562,217.52999877929688,38028100,0.25,0.0,212.63024291992187,,214.99433457458247,216.10451553682825,-1.110180962245778,-1.0013787531164708
219.00999450683594,221.88999938964844,219.00999450683594,221.27000427246094,44155300,0.0,0.0,215.4861633300781,,215.95982222040993,216.4871443320603,-0.5273221116503635,-0.9065674248232494
220.57000732421875,223.02999877929688,219.6999969482422,221.72000122070312,41960600,0.0,0.0,217.91467895507813,,216.84600360507042,216.87476336084865,-0.02875975577822487,-0.7310058910142445
224.60000610351562,225.35000610351562,222.75999450683594,224.72000122070312,46414000,0.0,0.0,220.24600219726562,,218.0573878536293,217.45589209120823,0.6014957624210808,-0.4645055603271795
